tweet_id,timestamp,text,rating_numerator,rating_denominator,name,year,month,day,dog_stage,favorite_count,retweet_count,prediction,confidence
747103485104099331,2016-06-26 16:25:26,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11.0,10,,2016,6,26,,9440.0,3910.0,labrador_retriever,0.991954
746906459439529985,2016-06-26 03:22:31,"PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX",0.0,10,,2016,6,26,,2860.0,292.0,,
746872823977771008,2016-06-26 01:08:52,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11.0,10,,2016,6,26,,5904.0,2100.0,pembroke,0.540201
746818907684614144,2016-06-25 21:34:37,"Guys... Dog Jesus 2.0
13/10 buoyant af https://t.co/CuNA7OwfKQ",13.0,10,,2016,6,25,,5257.0,1714.0,ibizan_hound,0.101537
746790600704425984,2016-06-25 19:42:08,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10.0,10,,2016,6,25,,4805.0,1577.0,boston_bull,0.936183
746757706116112384,2016-06-25 17:31:25,This is Maddie. She gets some wicked air time. Hardcore barkour. 11/10 nimble af https://t.co/bROYbceZ1u,11.0,10,Maddie,2016,6,25,,9444.0,3845.0,,
746726898085036033,2016-06-25 15:29:00,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12.0,10,Abby,2016,6,25,,5961.0,1763.0,golden_retriever,0.25650500000000004
746542875601690625,2016-06-25 03:17:46,Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,11.0,10,,2016,6,25,floofer,4965.0,1851.0,,
746507379341139972,2016-06-25 00:56:43,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10.0,10,Shiloh,2016,6,25,,4595.0,1070.0,toy_poodle,0.508292
746369468511756288,2016-06-24 15:48:42,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9.0,10,,2016,6,24,,6107.0,1608.0,german_shepherd,0.622957
746131877086527488,2016-06-24 00:04:36,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10.0,10,Gustav,2016,6,24,,6817.0,2163.0,chow,0.575637
746056683365994496,2016-06-23 19:05:49,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11.0,10,Arlen,2016,6,23,,3518.0,801.0,shetland_sheepdog,0.43332
745789745784041472,2016-06-23 01:25:06,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10.0,10,Gus,2016,6,23,,3964.0,1050.0,pekinese,0.984267
745712589599014916,2016-06-22 20:18:30,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7.0,10,Percy,2016,6,22,,6905.0,2289.0,chow,0.06275449999999999
745433870967832576,2016-06-22 01:50:58,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10.0,10,Lenox,2016,6,22,doggo,6988.0,2494.0,basset,1.44895e-05
745422732645535745,2016-06-22 01:06:43,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9.0,10,,2016,6,22,,8457.0,2394.0,labrador_retriever,0.6638
745314880350101504,2016-06-21 17:58:09,This is Sugar. She excels underwater. 12/10 photogenic af https://t.co/AWMeXJJz64,12.0,10,Sugar,2016,6,21,,7084.0,2708.0,,
745074613265149952,2016-06-21 02:03:25,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,11.0,10,Jeffrey,2016,6,21,,7718.0,3414.0,,
745057283344719872,2016-06-21 00:54:33,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12.0,10,Oliver,2016,6,21,,7165.0,2206.0,shetland_sheepdog,0.963985
744995568523612160,2016-06-20 20:49:19,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9.0,10,Abby,2016,6,20,puppo,2936.0,604.0,old_english_sheepdog,0.4274810000000001
744971049620602880,2016-06-20 19:11:53,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12.0,10,Indie,2016,6,20,,7763.0,2640.0,toy_poodle,0.497755
744709971296780288,2016-06-20 01:54:27,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10.0,10,Harvey,2016,6,20,,5532.0,1537.0,shetland_sheepdog,0.234431
744334592493166593,2016-06-19 01:02:50,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11.0,10,Blanket,2016,6,19,,6686.0,2067.0,samoyed,0.960543
744234799360020481,2016-06-18 18:26:18,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13.0,10,,2016,6,18,doggo,154048.0,76350.0,labrador_retriever,0.825333
744223424764059648,2016-06-18 17:41:06,"This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",12.0,10,,2016,6,18,pupper,1638.0,356.0,,
743980027717509120,2016-06-18 01:33:55,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11.0,10,Geno,2016,6,18,,4111.0,1072.0,bull_mastiff,0.97573
743895849529389061,2016-06-17 19:59:26,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10 https://t.co/gCCrY8P0K9,10.0,10,,2016,6,17,,3601.0,949.0,dalmatian,0.562315
743609206067040256,2016-06-17 01:00:24,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10.0,10,Stark,2016,6,17,,4399.0,1355.0,weimaraner,0.982794
743595368194129920,2016-06-17 00:05:25,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,7.0,10,Harold,2016,6,17,,18058.0,6400.0,,
743545585370791937,2016-06-16 20:47:36,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn,11.0,10,Bentley,2016,6,16,,3479.0,922.0,standard_poodle,0.06058350000000001
743510151680958465,2016-06-16 18:26:48,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13.0,10,Beya,2016,6,16,,7822.0,3671.0,,
743253157753532416,2016-06-16 01:25:36,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10.0,10,Kilo,2016,6,16,puppo,4159.0,1199.0,malamute,0.442612
743222593470234624,2016-06-15 23:24:09,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12.0,10,,2016,6,15,pupper,6104.0,1875.0,kuvasz,0.350629
743210557239623680,2016-06-15 22:36:19,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10.0,10,Kayla,2016,6,15,,3784.0,1337.0,golden_retriever,0.930705
742534281772302336,2016-06-14 01:49:03,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",11.0,10,,2016,6,14,doggo,6965.0,3508.0,,
742528092657332225,2016-06-14 01:24:27,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O,10.0,10,Maxaroni,2016,6,14,,4350.0,1932.0,,
742465774154047488,2016-06-13 21:16:49,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14.0,10,,2016,6,13,pupper,7144.0,3847.0,,
742423170473463808,2016-06-13 18:27:32,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12.0,10,Bell,2016,6,13,,9674.0,3686.0,pug,0.99731
742385895052087300,2016-06-13 15:59:24,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11.0,10,Phil,2016,6,13,,6698.0,1928.0,cardigan,0.5669109999999999
742161199639494656,2016-06-13 01:06:33,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,12.0,10,Doug,2016,6,13,,4257.0,1340.0,,
742150209887731712,2016-06-13 00:22:53,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8.0,10,Edmund,2016,6,13,pupper,5029.0,1516.0,french_bulldog,0.07141439999999999
741793263812808706,2016-06-12 00:44:30,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,10.0,10,,2016,6,12,,4470.0,1486.0,kuvasz,0.311325
741743634094141440,2016-06-11 21:27:17,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11.0,10,Aqua,2016,6,11,pupper,8046.0,2693.0,labrador_retriever,0.786089
741438259667034112,2016-06-11 01:13:51,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9.0,10,Tucker,2016,6,11,,3632.0,808.0,chesapeake_bay_retriever,0.292675
741303864243200000,2016-06-10 16:19:48,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12.0,10,Theodore,2016,6,10,,8641.0,3141.0,chihuahua,0.7681560000000001
741099773336379392,2016-06-10 02:48:49,This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ,11.0,10,Ted,2016,6,10,,9828.0,5404.0,,
741067306818797568,2016-06-10 00:39:48,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12.0,10,,2016,6,10,multiple,9375.0,3034.0,golden_retriever,0.843799
740995100998766593,2016-06-09 19:52:53,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10.0,10,Leo,2016,6,9,,6256.0,2677.0,malamute,0.454363
740711788199743490,2016-06-09 01:07:06,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9.0,10,,2016,6,9,,3348.0,918.0,toy_poodle,0.388277
740699697422163968,2016-06-09 00:19:04,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,8.0,10,Chip,2016,6,9,,2799.0,766.0,,
740676976021798912,2016-06-08 22:48:46,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11.0,10,Baloo,2016,6,8,pupper,17871.0,6691.0,norwegian_elkhound,0.275225
740365076218183684,2016-06-08 02:09:24,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10.0,10,,2016,6,8,,2421.0,422.0,,
740359016048689152,2016-06-08 01:45:19,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9.0,10,Chase,2016,6,8,,3243.0,848.0,golden_retriever,0.8636870000000001
740214038584557568,2016-06-07 16:09:13,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,10,,2016,6,7,,6580.0,1923.0,chesapeake_bay_retriever,0.586414
739979191639244800,2016-06-07 00:36:02,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12.0,10,Nollie,2016,6,7,,19623.0,5805.0,irish_water_spaniel,0.2858
739932936087216128,2016-06-06 21:32:13,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,10,Rorie,2016,6,6,,3989.0,1056.0,redbone,0.243904
739844404073074688,2016-06-06 15:40:26,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12.0,10,Simba,2016,6,6,,3744.0,842.0,toy_poodle,0.342397
739623569819336705,2016-06-06 01:02:55,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,12.0,10,,2016,6,6,doggo,3705.0,1330.0,,
739606147276148736,2016-06-05 23:53:41,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9.0,10,Benji,2016,6,5,pupper,5300.0,1620.0,blenheim_spaniel,0.933755
739544079319588864,2016-06-05 19:47:03,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10.0,10,,2016,6,5,,38838.0,20784.0,labrador_retriever,0.967397
739485634323156992,2016-06-05 15:54:48,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6.0,10,Kyle,2016,6,5,,7036.0,2868.0,walker_hound,0.640256
739238157791694849,2016-06-04 23:31:25,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10,,2016,6,4,doggo,113902.0,56768.0,eskimo_dog,0.503372
738891149612572673,2016-06-04 00:32:32,@mount_alex3 13/10,13.0,10,,2016,6,4,,108.0,6.0,,
738885046782832640,2016-06-04 00:08:17,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10,Charles,2016,6,4,,3711.0,1119.0,american_staffordshire_terrier,0.0155351
738883359779196928,2016-06-04 00:01:35,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10,,2016,6,4,,3244.0,775.0,labrador_retriever,0.691137
738537504001953792,2016-06-03 01:07:16,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10,Bayley,2016,6,3,puppo,5001.0,1495.0,chow,0.808737
738402415918125056,2016-06-02 16:10:29,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10,,2016,6,2,,3198.0,810.0,cocker_spaniel,0.346695
738184450748633089,2016-06-02 01:44:22,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10,,2016,6,2,,4247.0,1192.0,bedlington_terrier,0.289471
738166403467907072,2016-06-02 00:32:39,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10,Axel,2016,6,2,,8622.0,3284.0,keeshond,0.8788860000000001
738156290900254721,2016-06-01 23:52:28,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10.0,10,Storkson,2016,6,1,,2456.0,626.0,pug,0.751758
737826014890496000,2016-06-01 02:00:04,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10,Remy,2016,6,1,,5172.0,1732.0,vizsla,0.990391
737800304142471168,2016-06-01 00:17:54,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10,Bella,2016,6,1,,9811.0,3391.0,malamute,0.374682
737678689543020544,2016-05-31 16:14:39,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10,,2016,5,31,,4957.0,1281.0,pembroke,0.935307
737445876994609152,2016-05-31 00:49:32,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10,,2016,5,31,floofer,10061.0,4357.0,samoyed,0.400568
737322739594330112,2016-05-30 16:40:14,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,9.0,10,Lily,2016,5,30,,3544.0,795.0,,
737310737551491075,2016-05-30 15:52:33,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,13.0,10,,2016,5,30,,14396.0,7260.0,,
736736130620620800,2016-05-29 01:49:16,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10,Chadrick,2016,5,29,,4172.0,1691.0,schipperke,0.545502
736392552031657984,2016-05-28 03:04:00,Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,13.0,10,,2016,5,28,pupper,17382.0,7211.0,,
736365877722001409,2016-05-28 01:18:00,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11.0,10,Rory,2016,5,28,pupper,3895.0,1212.0,toy_poodle,0.082606
736225175608430592,2016-05-27 15:58:54,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10,,2016,5,27,,7964.0,2720.0,labrador_retriever,0.399217
736010884653420544,2016-05-27 01:47:23,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10,,2016,5,27,,7738.0,2914.0,golden_retriever,0.553901
735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10,Maxaroni,2016,5,27,,3523.0,1121.0,cocker_spaniel,0.961643
735648611367784448,2016-05-26 01:47:51,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12.0,10,,2016,5,26,pupper,3964.0,1080.0,pembroke,0.462594
735635087207878657,2016-05-26 00:54:06,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11.0,10,Dakota,2016,5,26,,6055.0,2299.0,pug,0.8918709999999999
735274964362878976,2016-05-25 01:03:06,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,11.0,10,,2016,5,25,,12788.0,4914.0,,
735256018284875776,2016-05-24 23:47:49,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10,Kellogg,2016,5,24,doggo,3264.0,860.0,staffordshire_bullterrier,0.523191
735137028879360001,2016-05-24 15:55:00,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10,Buckley,2016,5,24,pupper,3070.0,951.0,walker_hound,0.413535
734912297295085568,2016-05-24 01:02:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10.0,10,Jax,2016,5,24,,2700.0,516.0,maltese_dog,0.847292
734787690684657664,2016-05-23 16:46:51,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10,,2016,5,23,,12293.0,6155.0,golden_retriever,0.883991
734776360183431168,2016-05-23 16:01:50,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10,Livvie,2016,5,23,,2456.0,527.0,siberian_husky,0.304902
734559631394082816,2016-05-23 01:40:38,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC,10.0,10,,2016,5,23,,1461.0,387.0,,
733828123016450049,2016-05-21 01:13:53,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10,Terry,2016,5,21,,3512.0,760.0,beagle,0.472324
733822306246479872,2016-05-21 00:50:46,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10,Moose,2016,5,21,floofer,3591.0,1001.0,lhasa,0.457356
733482008106668032,2016-05-20 02:18:32,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",10.0,10,,2016,5,20,,3077.0,926.0,french_bulldog,0.619382
733460102733135873,2016-05-20 00:51:30,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11.0,10,Hermione,2016,5,20,,4111.0,1249.0,chow,0.931275
733109485275860992,2016-05-19 01:38:16,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10,,2016,5,19,multiple,49276.0,16472.0,golden_retriever,0.945523
732732193018155009,2016-05-18 00:39:02,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,12.0,10,Ralpher,2016,5,18,,2388.0,525.0,staffordshire_bullterrier,0.127969
732726085725589504,2016-05-18 00:14:46,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10,Aldrick,2016,5,18,,3484.0,872.0,pomeranian,0.961902
732585889486888962,2016-05-17 14:57:41,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10,,2016,5,17,,3598.0,764.0,staffordshire_bullterrier,0.843359
732375214819057664,2016-05-17 01:00:32,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10,Kyle,2016,5,17,doggo,7922.0,2458.0,basset,0.000547053
732005617171337216,2016-05-16 00:31:53,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10,Larry,2016,5,16,,14602.0,5268.0,english_setter,0.677408
731285275100512256,2016-05-14 00:49:30,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10,Solomon,2016,5,14,,3420.0,974.0,pembroke,0.967103
730924654643314689,2016-05-13 00:56:32,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10,,2016,5,13,,6019.0,1935.0,newfoundland,0.0862411
730573383004487680,2016-05-12 01:40:42,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10,Rooney,2016,5,12,pupper,4788.0,2086.0,american_staffordshire_terrier,0.810158
730427201120833536,2016-05-11 15:59:50,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10,Crystal,2016,5,11,,3420.0,1022.0,eskimo_dog,0.682082
730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10,Ziva,2016,5,11,,3744.0,1036.0,pug,0.341663
730196704625098752,2016-05-11 00:43:55,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10,Charles,2016,5,11,,4741.0,1850.0,,
729854734790754305,2016-05-10 02:05:03,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10,Ollie,2016,5,10,,3952.0,1098.0,,
729838605770891264,2016-05-10 01:00:58,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10,,2016,5,10,,1689.0,373.0,,
729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10,Stefan,2016,5,10,,3898.0,1220.0,kelpie,0.218408
729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10,Pupcasso,2016,5,9,,5673.0,2267.0,german_shepherd,0.829307
729113531270991872,2016-05-08 00:59:46,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10,,2016,5,8,,1841.0,313.0,,
728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10,Puff,2016,5,7,,3080.0,802.0,maltese_dog,0.95207
728760639972315136,2016-05-07 01:37:30,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10,,2016,5,7,,4581.0,1661.0,pembroke,0.939134
728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10,Flurpson,2016,5,7,,2706.0,663.0,saint_bernard,0.48205
728653952833728512,2016-05-06 18:33:34,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10,Coleman,2016,5,6,,3249.0,1011.0,,
728409960103686147,2016-05-06 02:24:02,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10,Wallace,2016,5,6,,4806.0,1948.0,saint_bernard,0.0942456
728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10,Enchilada,2016,5,6,,3628.0,940.0,collie,0.266414
728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10,Raymond,2016,5,5,,4212.0,1171.0,newfoundland,0.255971
728035342121635841,2016-05-05 01:35:26,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10,,2016,5,5,pupper,4469.0,1628.0,pomeranian,0.248664
728015554473250816,2016-05-05 00:16:48,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10,Rueben,2016,5,5,pupper,4043.0,1083.0,cocker_spaniel,0.384559
727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10,Cilantro,2016,5,4,,2903.0,629.0,border_collie,0.462408
727644517743104000,2016-05-03 23:42:26,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10,,2016,5,3,doggo,5741.0,1704.0,great_pyrenees,0.457164
727524757080539137,2016-05-03 15:46:33,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10,,2016,5,3,pupper,4384.0,1188.0,pomeranian,0.958834
727314416056803329,2016-05-03 01:50:44,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10,,2016,5,3,pupper,3274.0,721.0,toy_poodle,0.827469
